growth,coefGT,sma_dif,dif_high,dif_low,dif_open,zone_interval,dif_prev_close,dif_bid_ask,zone_size,RSI,MACD,volatility,SP_MA_dif,correlSP,sp_open_dif,sp_dif_high,sp_dif_low,winloss,ask,symbol,alertTime,sellTime,sellPrice
0.68,4.629,0.20935,1.262830902,0.823857833,0.155563071,24,0.818274804,0.10139931,0,37.38895114,0.226092794,0.401,-0.258643684,-0.08778706,-0.469704086,0.588085817,0.083563436,-1,148.08,SBAC  ,10/12/2018 10:28,10/12/2018 12:20,147.26
0.8,2.7146,0.43053,1.79389313,0.383141762,-1.61472024,49,2.620423892,0.038182512,0.268199234,42.02092748,-0.017260508,0.043,-0.059012429,0.720772288,-0.260143802,0.376743344,0.356272949,-1,26.2,MGM   ,10/12/2018 11:20,10/12/2018 11:40,26.05
0.53,2.7166,0.10121,2.40080506,1.237083394,-1.26330731,32,3.027200936,0.014378145,0.100835494,38.40740431,-0.033824364,0.078,-0.059012429,0.559332808,-0.260143802,0.376743344,0.356272949,-1,69.56,C     ,10/12/2018 11:20,10/12/2018 11:26,69.14
1.04,1.3947,0.43217,1.035743298,1.005128205,0.798362334,124,1.453790239,0.040633889,0.142566191,35.46257165,-0.092690501,0.105,-0.173103209,-0.022182438,-0.957473715,1.083467095,0.021893016,-1,49.24,FL    ,10/12/2018 12:19,10/12/2018 12:39,48.99
0.52,2.9246,0.08488,0.726744186,1.504868693,1.057579318,29,1.098901099,0.02907822,0.116550117,38.84966424,0.041674504,0.065,-0.150068113,-0.339039135,-0.953860606,1.079779667,0.069358254,-1,34.4,CMCSA ,10/12/2018 12:21,10/12/2018 12:36,34.18
1.22,1.3823,0.55746,1.222493888,0.163265306,-0.754920464,147,-0.13462574,0.054362599,0.081632653,12.84766624,-0.05384035,0.067,-0.266001117,-0.034957572,-1.242909275,1.375626532,0.014636467,1,36.81,CPB   ,10/12/2018 12:38,10/12/2018 13:13,37
0.72,7.6271,0.50898,4.661417323,0.379386658,-3.991533112,15,1.441717791,0.063031831,0.252924439,45.26088966,0.055275135,0.066,0.316013548,0.868652793,-0.903277089,1.028183906,0.697580497,-1,31.75,MYL   ,10/12/2018 13:13,10/12/2018 13:15,31.56
0.61,4.6636,0.43465,3.544263258,1.229264603,-2.368544479,21,-0.259888768,0.275651662,0.123047293,42.17382397,0.40714587,1.079,-0.184158049,0.281309083,-0.272182907,0.487627365,0.061901467,-1,374.69,ABMD  ,10/15/2018 10:13,10/15/2018 10:16,372.67
0.5,2.8686,0.10233,1.933911984,0.305483428,-1.248120301,29,0.513905683,0.076196282,0.015248551,36.45114128,-0.049920082,0.109,0.064442043,0.648772389,-0.068953003,0.283265543,0.386438206,1,65.67,HES   ,10/15/2018 10:47,10/15/2018 11:06,66.01
0.54,2.8037,0.1756,1.280754971,0.202634245,-0.386100386,32,-0.150854844,0.016854879,0.084430935,35.94217567,-0.047694613,0.087,-0.043717779,0.826303226,-0.152422428,0.367099189,0.302588407,1,59.34,DWDP  ,10/15/2018 10:50,10/15/2018 11:37,59.66
0.51,2.6998,0.0007,0.511971089,1.487443329,1.471936437,31,-0.259080518,0.105517033,0.050286634,37.06459072,0.013164428,0.25,0.119319323,0.122158812,0.083469425,0.130538835,0.539555231,-1,199.23,PSA   ,10/15/2018 11:05,10/15/2018 15:59,198.19
0.54,2.2718,0.17678,0.58612214,0.992934886,0.92548421,39,-0.133396856,0.028368794,0.085275725,36.46637261,0.091567301,0.138,0.100073452,0.069709321,0.068953003,0.145064191,0.524972658,1,105.78,CCI   ,10/15/2018 11:07,10/15/2018 11:17,106.33
0.51,2.1456,0.15382,0.508868857,0.394103051,0,39,0.189366351,0.043636364,0.058275058,36.74823613,0.016800006,0.078,0.100073452,0.016210037,0.068953003,0.145064191,0.524972658,1,68.78,EIX   ,10/15/2018 11:07,10/15/2018 14:36,69.13
0.53,2.5892,0.08756,0.531914894,1.117087298,0.617538082,34,-0.082270671,0.040933279,0.08200082,38.40378152,0.002366166,0.033,0.099100832,0.234359523,0.072582109,0.141432457,0.528618301,1,24.44,NI    ,10/15/2018 11:08,10/15/2018 11:51,24.57
0.69,1.822,0.31875,0.689448441,0.502108857,0.39121276,63,-0.558603491,0.049985004,0.040036032,33.2481895,-0.05088507,0.089,0.099100832,-0.043022549,0.072582109,0.141432457,0.528618301,1,100.08,DGX   ,10/15/2018 11:08,10/15/2018 13:04,100.68
0.55,1.7023,0.26294,0.553855123,0.882223202,0.882223202,53,0.088300221,0.014577259,0.146156095,30.55893928,-0.042838525,0.075,0.068680986,0.201378544,0.112502268,0.101500761,0.568720379,1,68.61,K     ,10/15/2018 11:20,10/15/2018 12:42,68.96
0.62,4.6477,0.33296,1.756845155,2.65732924,2.181904989,22,6.982327102,0.009345794,0.163949785,38.76071979,0.462107207,0.517,0.044120758,-0.24375463,0.119760479,0.094243874,0.576011666,-1,214.02,LLL   ,10/15/2018 11:25,10/15/2018 11:31,212.82
0.92,3.2764,0.31829,2.677888294,0.538461538,-1.358490566,46,0.454890068,0.076569678,0.153374233,36.42355161,-0.028986507,0.031,-0.052485838,0.108562463,0.206859009,0.191945531,0.663507109,-1,13.07,RIG   ,10/15/2018 11:48,10/15/2018 11:56,13
0.5,1.6995,0.1812,1.089663761,0.155908949,-0.124378109,49,-0.402601425,0.031142946,0.03118179,34.54869044,-0.029317131,0.034,-0.373361412,-0.071169139,-0.192342588,0.592684168,0.262486329,1,32.12,MAS   ,10/15/2018 12:00,10/15/2018 12:32,32.29
0.91,3.3729,0.32959,1.288445553,0.354535975,0,44,-0.207382829,0.020785699,0.041631973,26.28404327,-0.076870664,0.103,-0.383576732,0.336583813,-0.221375431,0.621953881,0.233321181,1,48.12,ZION  ,10/15/2018 12:01,10/15/2018 14:52,48.37
0.56,0.907,0.27368,0.559210526,0.662251656,0.529100529,102,-0.033057851,0.032905561,0.065919578,31.15439578,-0.0379306,0.037,-0.107524538,0.516388503,-0.203229904,0.603658315,0.251549398,1,30.4,PPL   ,10/15/2018 12:16,10/15/2018 13:27,30.56
0.82,4.8406,0.06987,0.822030415,5.031657713,4.545237527,28,6.982327102,0.086845233,0.086964482,40.33555857,-0.113276447,0.474,-0.119598477,0.352743184,0.217746326,0.249864204,0.674444039,1,218.97,LLL   ,10/15/2018 14:03,10/15/2018 14:17,220.2
0.62,1.0939,0.18594,0.623582766,2.024291498,1.671469741,94,-0.970319635,0.056721497,0.113636364,38.208756,-0.004467008,0.014,-0.216281289,0.462516974,0.068953003,0.398926525,0.524972658,-1,17.64,NWL   ,10/15/2018 14:14,10/15/2018 14:33,17.55
0.62,3.5048,0.17391,2.872670807,0.546448087,-2.79245283,29,0.683890578,0.077700078,0.155642023,41.79929397,-0.009858743,0.022,0.10351446,-0.389123496,0.701449904,0.028724283,0.865565696,-1,12.88,RIG   ,10/16/2018 11:30,10/16/2018 11:44,12.81
0.55,2.5206,0.12179,0.552137561,1.765933537,0.746980292,36,0.736471342,0.031560675,0.031605563,38.43073908,-0.04894791,0.078,0.012689535,0.914836534,0.690602741,0.075409365,0.854700855,1,63.39,KORS  ,10/16/2018 11:41,10/16/2018 12:09,63.74
0.73,3.2074,0.13105,0.728059819,2.150753769,0.693481276,37,0.258243941,0.039370079,0,37.97353536,-0.018753548,0.076,0.062090178,0.753681037,0.806305818,0.050215208,0.970592496,-1,50.82,FL    ,10/16/2018 12:48,10/16/2018 14:13,50.55
0.57,3.9474,-0.05256,1.700048852,1.691547232,-0.146341463,24,-3.967770647,0.097799511,0.095457216,45.23951667,0.878772525,0.913,-0.04617053,0.540794727,0.976244712,0.171876678,1.140808344,-1,409.4,BLK   ,10/16/2018 13:56,10/16/2018 14:16,407.19
0.61,0.8973,0.31127,0.611478257,2.307059124,1.047939445,113,1.280558789,0.04940876,0.045022011,27.88821707,-0.685493084,1.748,-0.115302884,0.876689141,1.066637741,0.182455638,1.231348689,1,1802.19,AMZN  ,10/16/2018 14:58,10/16/2018 15:14,1813.11
0.72,4.6332,0.36559,1.270600075,0.151190626,-1.187146498,25,1.360801361,0.132266801,0,32.53694383,0.224091677,0.389,-0.14665379,0.413671593,-0.456425617,0.465682763,0.103991107,-1,158.98,MTB   ,10/17/2018 10:05,10/17/2018 10:11,158.1
1.03,5.6718,0.14779,3.731608113,1.414650352,-3.135989846,30,9.177251732,0.054625406,0.257534247,43.36195767,-0.594192954,1.07,0.107851132,0.737381327,-0.484952218,0.494481869,0.547629341,-1,366.33,NFLX  ,10/17/2018 11:33,10/17/2018 11:39,363.62
0.82,3.9671,0.21595,2.860906434,0.767380123,-2.178465008,34,1.021030794,0.041181073,0.144478844,35.13545536,-0.037725866,0.513,0.047329131,0.939264224,-0.502781344,0.512489696,0.529615218,1,242.93,NVDA  ,10/17/2018 11:37,10/17/2018 11:42,244.28
0.98,1.8832,0.51978,2.139230238,0.671486041,-1.765001033,86,1.155430823,0.135387207,0.009019844,29.80603624,0.222757116,0.552,-0.008080731,0.576151318,0.014263301,0.149743297,1.052024787,1,332.83,ALGN  ,10/17/2018 12:29,10/17/2018 12:41,334.81
0.95,0.9234,0.60487,0.947225981,1.580756014,-0.067613252,171,-0.336927224,0.067704807,0.06779661,25.21030702,-0.014549454,0.029,-0.168203783,0.286661368,-0.106974754,0.296280431,0.929528751,-1,14.78,MAT   ,10/17/2018 12:49,10/17/2018 12:58,14.7
1.49,2.7731,0.60114,2.355808286,0.654129191,-2.223987292,89,-1.640625,0.02708559,0.108577633,14.84259345,-0.072749708,0.069,-0.12616093,0.526237461,-0.071316503,0.260491008,0.965556997,-1,36.93,CPB   ,10/17/2018 12:50,10/17/2018 13:09,36.74
0.58,1.596,0.34712,0.57591623,2.221032914,1.487778959,60,-0.026560425,0.026184865,0.078678206,33.90809215,-0.01234515,0.04,-0.099456668,0.925000544,0.049921552,0.203150617,1.088053034,-1,38.2,UNM   ,10/17/2018 13:30,10/17/2018 14:21,37.98
0.7,1.7579,0.35438,0.695588504,2.707275804,2.016806723,66,-0.335008375,0.018308312,0.073381031,37.86110448,-0.045826712,0.064,0.00451,0.898001451,0.153330481,0.099690248,1.192534947,-1,54.63,WFC   ,10/17/2018 13:36,10/17/2018 14:23,54.34
0.59,0.8675,0.21542,0.59425553,0.882597835,-0.115416323,113,-0.254913247,0.057808242,0.041346233,34.57195798,-0.014871778,0.067,-0.050323184,0.87190529,0.096277279,0.156745396,1.134889754,-1,121.16,RCL   ,10/17/2018 13:47,10/17/2018 14:15,120.51
0.85,1.5266,0.42697,0.853945819,1.237144135,-0.352112676,92,0.605166052,0.051557782,0.014746,24.38648082,-0.258573415,0.296,-0.387601508,0.899012145,-0.41720154,0.673183657,0.616083009,1,135.84,HCA   ,10/17/2018 14:23,10/17/2018 14:53,136.56
0.65,1.1892,0.3671,0.645819171,2.046479362,1.570861384,91,0.172920629,0.01699813,0.068119891,36.55326856,-0.045915459,0.068,-0.269695629,0.872256406,-0.313792612,0.568750894,0.720564923,1,58.84,BMY   ,10/17/2018 14:24,10/17/2018 14:50,59.14
0.99,1.1057,0.43991,1.013283905,3.227246636,0.596680962,149,1.360801361,0.092764378,0.074289606,28.50351803,-0.114343386,0.378,-0.195135881,0.906724775,-0.299529311,0.554363376,0.734976221,1,161.85,MTB   ,10/17/2018 14:29,10/17/2018 14:40,162.92
0.54,2.5198,0.07806,0.536440991,0.933532487,0.801790043,35,-0.223255814,0.055524708,0.055596738,36.70077165,0.008622898,0.073,0.139734302,0.421184884,0.118110236,0.078647267,0.503000036,-1,54.06,SRCL  ,10/18/2018 10:44,10/18/2018 11:13,53.78
0.5,3.367,-0.00228,0.497178178,1.100393968,0.215459197,24,-1.282818212,0.087418465,0.168463612,38.45216718,0.230882112,0.297,0.042575876,0.583507931,0.078740157,0.128746155,0.463478605,-1,148.84,CXO   ,10/18/2018 10:50,10/18/2018 11:58,148
0.57,3.1388,-0.0023,0.574712644,1.104009297,0.869565217,30,-0.461627236,0.057504313,0.172910663,42.74351918,0.009747545,0.036,0.02527607,0.837380405,0.089477452,0.118004649,0.474257177,-1,17.4,RF    ,10/18/2018 10:54,10/18/2018 11:29,17.31
0.61,1.8005,0.26524,1.060380335,0.254788262,-0.748021223,56,-0.825234344,0.087711604,0.111286827,29.38609459,-0.444309869,0.648,-0.169019188,0.104028238,-0.078740157,0.318790744,0.305392879,-1,342.33,TDG   ,10/18/2018 11:08,10/18/2018 11:21,340.48
1.05,3.4157,0.43024,2.696418951,0.295748614,-2.212548867,51,-1.105017823,0.053900709,0.153539949,34.15411395,-0.738547209,0.741,-0.165109027,-0.242898814,-0.161059413,0.401505646,0.222757159,-1,352.69,NFLX  ,10/18/2018 11:18,10/18/2018 11:23,350.56
0.92,5.4054,-0.03522,2.600082542,2.064026959,-1.730431256,28,-5.530012771,0.013758943,0.11026878,43.16275391,0.012638033,0.188,-0.225991667,0.279854811,-0.239799571,0.480751982,0.143714296,1,72.69,ATVI  ,10/18/2018 11:20,10/18/2018 11:40,73.07
1.23,9.9434,0.248,1.228752816,4.31531724,2.637940095,20,0.010510826,0.04097521,0.061557402,40.12928491,0.365230933,0.412,-0.293192066,0.282351572,-0.436649964,0.679416205,0.014381247,-1,97.66,GPC   ,10/18/2018 11:29,10/18/2018 11:32,97.15
1.03,2.1185,0.49268,1.214574899,1.19760479,1.19760479,81,-0.345477387,0.031152648,0.093632959,30.99665812,-0.026880949,0.056,-0.353187053,0.620559899,-0.569076593,0.813505633,0.050419563,-1,32.11,M     ,10/18/2018 11:33,10/18/2018 11:47,31.93
0.99,1.9932,0.62036,0.991095625,1.949794758,1.949794758,82,-4.037572911,0.054229935,0.085350714,27.35474107,-0.112051931,0.219,-0.449614795,0.440540128,-0.705082319,0.951591392,0.032451143,-1,129.15,ITW   ,10/18/2018 11:35,10/18/2018 11:47,128.5
0.56,0.8956,0.28559,0.55539316,0.278469881,0.263774912,104,-0.160936357,0.043866062,0.014637002,30.21228141,-0.06653218,0.076,-0.430694135,0.288418887,-0.708661417,0.955230337,0.068535151,-1,68.42,VNO   ,10/18/2018 11:36,10/18/2018 12:03,68.04
0.96,2.0404,0.57553,0.957446809,0.96670247,0.94863075,78,0.017901898,0.017733641,0.035523979,30.33129635,-0.133760683,0.128,-0.230000719,0.199968801,-0.637079456,0.882501261,0.140677416,-1,56.4,CBS   ,10/18/2018 11:43,10/18/2018 11:51,56.1
1.49,1.9341,0.93353,1.51734104,0.253531329,-0.012040939,128,-0.336013441,0.060248223,0.096548395,26.25196688,-0.195303867,0.23,-0.450997336,0.623020067,-0.905511811,1.155777079,0.010836584,-1,83.04,EMN   ,10/18/2018 11:45,10/18/2018 11:51,82.61
0.74,11.0945,0.82979,2.482269504,2.973395931,2.403596749,11,-10.72861994,0.016889039,0.101522843,34.8012474,-0.152342666,0.188,-0.472587073,0.436803093,-0.955619184,1.206952625,0.028917405,-1,59.22,TXT   ,10/18/2018 11:46,10/18/2018 11:47,58.9
1.9,3.2035,0.71408,1.896516182,3.631702628,1.965317919,98,0.010510826,0.072202166,0.134366925,34.78821993,-0.053136781,0.359,-0.503497108,0.172988563,-1.123836793,1.379135597,0.014481211,1,97.02,GPC   ,10/18/2018 11:51,10/18/2018 12:02,97.53
0.71,1.5385,0.40626,1.842468908,0.277136259,-1.340604408,76,0.045464878,0.023036167,0.115446779,26.87988832,-0.038150045,0.053,-0.19319771,0.921096562,-0.894774517,1.144817624,0.293382593,-1,43.42,TPR   ,10/18/2018 13:05,10/18/2018 13:43,43.18
0.61,1.9021,0.32382,1.573753001,0.428609697,-1.316135825,53,-0.026315789,0.026680896,0.080192462,25.29300829,-0.05248962,0.062,-0.213365709,0.939607875,-0.96277738,1.214267645,0.224564454,-1,37.49,BSX   ,10/18/2018 13:11,10/18/2018 13:20,37.24
0.58,2.652,0.0428,1.361867704,1.420678769,0.744805958,36,-5.971249539,0.038925652,0.11700468,38.25626965,-0.041258384,0.048,-0.213365709,0.656037594,-0.96277738,1.214267645,0.224564454,-1,25.7,GPS   ,10/18/2018 13:11,10/18/2018 13:19,25.55
0.52,1.9954,0.20127,1.537712895,0.50865695,-0.436046512,43,-0.778771272,0.077919548,0,36.62646082,-0.078554664,0.1,-0.303967449,0.749466471,-1.080887616,1.335118315,0.105038212,-1,102.75,KSU   ,10/18/2018 13:13,10/18/2018 13:41,102.2
1.25,0.9971,0.27699,1.252284573,0.346420323,-0.531914894,208,-1.282818212,0.047406203,0.122149837,37.97588449,-0.06316579,0.172,-0.303967449,0.619820217,-1.080887616,1.335118315,0.105038212,-1,147.73,CXO   ,10/18/2018 13:13,10/18/2018 13:26,146.99
0.81,1.5335,0.47811,1.562661699,0.280199253,-0.103380544,88,-0.810090238,0.051770553,0.031094527,27.36793455,-0.195419102,0.194,-0.331206328,0.806103195,-1.198997853,1.456257924,0.021739918,-1,96.63,IR    ,10/18/2018 13:19,10/18/2018 13:38,96.06
1.44,3.7935,0.95736,4.095467183,0.329091707,-3.537742956,63,-0.294444611,0.143907399,0.106469594,27.73018377,-1.256903851,1.406,-0.342149111,0.923202281,-1.241947029,1.500380531,0.018123822,-1,320.11,ALGN  ,10/18/2018 13:21,10/18/2018 13:41,318.24
0.64,1.6927,0.33292,0.921375921,2.583490863,1.877346683,63,-0.467144192,0.030721966,0.092336103,24.23858651,-0.036980693,0.057,-0.121466231,-0.51922313,-1.213314245,1.470961197,0.206941621,-1,32.56,NEM   ,10/18/2018 13:31,10/18/2018 15:08,32.39
1.4,0.9902,0.63682,1.411443315,0.243420052,-0.408101572,235,-1.327367636,0.015179114,0.152137532,29.91013496,-0.140897625,0.169,-0.192696373,0.355578547,-1.377952756,1.640355652,0.054466231,-1,65.89,APC   ,10/18/2018 13:37,10/18/2018 13:52,65.53
0.81,1.6155,0.38438,1.835041484,0.215201017,-0.726744186,83,-0.778771272,0.039058686,0.097809077,36.01494762,-0.068588575,0.125,-0.214219127,0.785493964,-1.413743737,1.6772554,0.01815541,-1,102.45,KSU   ,10/18/2018 13:38,10/18/2018 13:44,101.93
0.9,1.779,0.53247,1.276796974,0.618556701,-0.235886146,84,-1.836986724,0.078876794,0.110584518,27.27210337,-0.092449928,0.135,-0.27267115,0.472321303,-1.517537581,1.78441634,0.029082449,1,63.44,HES   ,10/18/2018 13:41,10/18/2018 14:01,63.81
0.63,2.0896,0.23978,2.397798742,0.394632991,-0.274402195,50,-5.971249539,0.039323634,0.078740157,32.07770642,-0.00832744,0.039,0.02136667,0.79327373,-1.14889048,1.404830008,0.443684766,1,25.44,GPS   ,10/18/2018 14:36,10/18/2018 14:41,25.57
0.59,12.3173,-0.01903,0.684931507,4.21481985,2.713567839,8,0.708502024,0.032626427,0.130761687,58.95254401,0.068346749,0.184,0.189078899,0.786851594,0.703666282,0.082416598,0.714569274,1,30.66,SYF   ,10/19/2018 10:08,10/19/2018 10:08,30.83
0.56,10.4673,-0.0101,1.009591116,2.271553949,0.583904544,8,-2.403369673,0.075776711,0.050543341,45.60081792,-0.131018106,0.126,-0.005021269,0.775548102,0.606235566,0.179340029,0.617128009,1,39.62,HOG   ,10/19/2018 10:25,10/19/2018 11:02,39.83
1.25,2.7382,0.60092,1.25163827,1.032838983,0.593276203,76,1.812080537,0.091827365,0.078740157,26.8775632,-0.078237627,0.192,0.005624479,0.307411954,0.519630485,0.265651924,0.530513552,-1,152.6,CLX   ,10/19/2018 11:05,10/19/2018 12:40,151.73
0.93,1.8887,0.4201,1.080432173,0.445792378,-0.221415608,82,0.753364541,0.080096115,0.138574867,22.12191415,-0.365164081,0.366,-0.11282833,0.43032448,0.418591224,0.366537301,0.429463351,-1,274.89,ULTA  ,10/19/2018 11:21,10/19/2018 11:35,273.5
1.12,1.5918,0.56904,1.115760112,1.080827068,0.74941452,117,-0.187003273,0.046511628,0.186567164,30.29025365,-0.025851648,0.04,-0.226355013,0.724123039,0.101039261,0.684931507,0.111877007,-1,21.51,JEF   ,10/19/2018 11:42,10/19/2018 12:51,21.4
0.95,1.5902,0.2941,1.003468781,0.310674786,-0.012386969,99,0.061973228,0.068183227,0.130442885,27.71824603,-0.095792517,0.185,-0.190274968,0.151235592,0.00721709,0.779389478,0.018044679,-1,161.44,PX    ,10/19/2018 12:18,10/19/2018 12:34,160.48
0.84,2.1898,0.46638,1.47873182,1.207119542,0.630740968,63,0.684382514,0.079171742,0.01218769,32.18913971,-0.292391059,0.379,-0.199242757,-0.278876291,-0.285075058,1.074801867,0.086928176,1,164.33,AAP   ,10/19/2018 12:39,10/19/2018 12:56,165.28
0.58,5.8233,0.42994,4.14020828,0.263157895,-0.555695883,16,0.541776009,0.093220339,0.118734628,40.05223879,0.232487545,0.238,-0.000361597,0.903868486,-0.205687067,0.994395227,0.173868946,-1,118.11,URI   ,10/19/2018 13:06,10/19/2018 13:23,117.36
0.51,2.8879,0.16503,1.243406179,0.258137631,0.258137631,29,0.353825741,0.087994972,0.044041777,35.38708677,0.13887276,0.305,-0.092443386,0.879378225,-0.292292148,1.082117911,0.086934473,1,159.24,MCO   ,10/19/2018 13:08,10/19/2018 15:37,160.04
0.57,2.645,0.15092,1.517079378,0.665057392,0.230539069,35,0.122777723,0.048962005,0.137409825,34.82088307,0.130351974,0.241,-0.125861466,0.944672865,-0.064953811,0.852170145,0.315137465,-1,204.34,MA    ,10/19/2018 13:43,10/19/2018 14:06,203
0.61,2.2402,0.32231,2.385393703,1.062553556,-1.360468358,45,0.251537172,0.107514713,0.067957866,28.12411467,-0.34470465,0.335,-0.09848023,0.739006409,-0.064953811,0.852170145,0.315137465,-1,176.91,VRTX  ,10/19/2018 13:53,10/19/2018 14:00,175.86
0.53,1.4805,0.2917,0.804403048,4.745011086,0.297239915,59,-1.443816698,0.021172983,0.063640221,35.2951967,-0.017857151,0.041,-0.337467836,-0.164983041,-0.393331409,1.184653842,0.007246114,1,47.24,BK    ,10/19/2018 14:04,10/19/2018 14:25,47.48
0.52,1.5025,0.31406,1.320663553,0.35558429,-0.432969852,57,-0.016033349,0.064464142,0.08071025,25.47369897,-0.004518641,0.061,-0.406141964,0.817597031,-0.47993649,1.272707495,0,1,62.09,ALK   ,10/19/2018 14:05,10/19/2018 14:33,62.45
0.56,1.6097,0.40493,2.323211738,0.863309353,-1.018658598,58,-0.391802291,0.030577923,0.132815693,24.26612581,-0.046842259,0.154,-0.464741081,0.949111471,-0.55932448,1.35355808,0.036301594,1,98.14,TXN   ,10/19/2018 14:06,10/19/2018 14:20,98.67
0.66,7.3579,0.17768,2.03317282,0.325651303,-1.205201395,14,0.684785694,0.218059627,0.11086078,34.17029761,0.307475281,0.969,-0.329961202,0.714177005,-0.76534296,0.902211874,0.014553922,1,280.35,SIVB  ,10/22/2018 10:07,10/22/2018 10:50,281.79
0.5,6.8027,0.09215,1.9860323,0.262582057,-1.673819742,12,0.021463833,0.065516488,0.043725404,35.69914098,0.012728189,0.086,-0.314309547,0.698811131,-0.768953069,0.905882781,0.021833267,-1,45.82,FSLR  ,10/22/2018 10:08,10/22/2018 11:33,45.58
0.55,7.0513,0.233,1.614320527,0.176963845,-0.776622233,13,0.663240377,0.059825419,0.051718037,38.96988974,0.207992389,1.966,-0.205414911,0.907626196,-0.848375451,0.986710359,0.007282526,1,1103.87,GOOGL ,10/22/2018 10:20,10/22/2018 10:41,1110.23
0.65,5.3808,0.15671,1.524224279,0.823271131,0.327689787,20,0.604395604,0.054466231,0.218459858,45.87114477,0.033238897,0.048,-0.118149596,0.050605144,-0.812274368,0.949954504,0.098367823,1,18.37,UAA   ,10/22/2018 10:25,10/22/2018 10:44,18.5
0.81,3.9551,0.31091,3.511783986,0.266040689,-2.673553091,34,-0.257575758,0.031225605,0.125195618,39.31196002,-0.032872112,0.142,0.095539593,0.68784051,-0.274368231,0.405444541,0.666885318,1,64.07,APC   ,10/22/2018 11:04,10/22/2018 11:21,64.44
0.6,3.3204,0.02346,2.282815472,0.863447394,-1.529815798,30,-0.218068536,0.031715826,0.031756113,37.76254322,-0.008376513,0.054,-0.098858242,0.854039863,-0.40433213,0.53646513,0.535694763,-1,31.54,SEE   ,10/22/2018 11:10,10/22/2018 12:13,31.37
0.88,3.0272,0.41323,2.388255916,0.087719298,-2.060085837,48,0.021463833,0.065775049,0.021929825,32.10911128,-0.055879888,0.083,-0.119612172,0.674881678,-0.418772563,0.551044084,0.521118035,-1,45.64,FSLR  ,10/22/2018 11:11,10/22/2018 11:51,45.41
0.51,2.9634,0.09753,2.75490817,0.541228908,-2.168525403,28,0.217323812,0.063371356,0.095207871,37.64429823,0.038160815,0.055,-0.170305524,0.609239174,-0.469314079,0.602103736,0.470099486,1,31.58,MYL   ,10/22/2018 11:13,10/22/2018 11:21,31.77
0.85,2.1629,0.48303,2.70653716,0.153022188,-1.726726727,65,0.430848772,0.131133209,0.010922993,26.73122394,-0.049385236,0.173,-0.137425008,0.75134908,-0.487364621,0.620351896,0.451878576,-1,91.63,VMC   ,10/22/2018 11:33,10/22/2018 12:15,91.07
0.64,1.5326,0.30186,0.799915798,0.263824398,-0.094637224,69,-0.209863589,0.042118564,0.052720371,37.77814036,0.004055212,0.1,-0.120082536,0.655570601,-0.509025271,0.642258427,0.430013483,-1,95.01,ESRX  ,10/22/2018 11:39,10/22/2018 12:25,94.52
0.58,1.5108,0.3638,0.582013026,1.262921559,0.42211708,64,0.162616736,0.092468445,0.027762354,33.03278672,-0.149978075,0.28,-0.170983226,0.100760814,-0.794223827,0.931586608,0.1421231,1,216.49,LLL   ,10/22/2018 12:15,10/22/2018 13:09,217.6
0.65,4.6001,0.23242,8.280051151,0.409276944,-3.945954245,23,2.655843644,0.136054422,0.248716303,38.03802024,0.314024314,0.348,-0.170983226,0.327617125,-0.794223827,0.931586608,0.1421231,-1,125.12,IQV   ,10/22/2018 12:15,10/22/2018 12:32,124.43
1.61,9.8955,0.56532,3.387096774,2.947281029,1.39002453,27,3.38123415,0.040338846,0.121212121,37.32849885,0.022903724,0.11,0.050063822,0.432282408,-0.678700361,0.814190172,0.258736926,1,24.8,AMD   ,10/22/2018 12:50,10/22/2018 12:52,24.94
0.5,1.4934,0.20451,1.480090814,0.438519558,-0.6592644,55,0.998773436,0.048049622,0.070009626,36.82110581,-0.137667997,0.286,-0.086252469,0.929968083,-0.610108303,0.744615161,0.327976386,1,229.04,AVGO  ,10/22/2018 13:30,10/22/2018 15:03,230.29
0.74,2.6297,0.30899,0.735960145,2.281412855,0.632370535,46,-0.091069497,0.119027376,0.062404266,37.42440232,-0.262976733,0.33,-0.045979237,0.253440224,-0.592057762,0.726321906,0.346197296,1,176.64,VRTX  ,10/22/2018 13:48,10/22/2018 14:37,177.69
0.95,5.9338,0.54469,3.055767762,0.614911606,-2.676579926,26,-1.248164464,0.076452599,0.153198008,36.02968481,-0.03406835,0.097,0.003584491,0.678337522,-0.461356758,0.752716081,0.372176114,1,26.18,MNK   ,10/23/2018 11:00,10/23/2018 11:07,26.34
0.91,1.9847,0.47139,1.368774285,0.256750775,-1.022637881,76,-1.063645797,0.026499426,0.1416556,32.58904378,-0.273666194,0.246,-0.225245762,0.880841499,-0.380157969,0.670593902,0.454054859,1,113.24,UPS   ,10/23/2018 11:50,10/23/2018 12:20,113.84
0.61,2.5438,0.20882,0.608784811,2.087850467,1.040616415,39,-1.822623415,0.104472141,0.012836617,34.77168393,-0.520323578,1.35,-0.153273484,0.929303754,0.420757363,0.345486622,1.261677026,1,1092.34,GOOG  ,10/23/2018 13:35,10/23/2018 14:16,1099.16
0.64,2.8394,0.14253,0.642911627,4.65275402,2.547770701,37,-1.529489437,0.087250518,0.153005464,41.19851068,-0.139203875,0.167,-0.161718077,0.764479833,0.409684801,0.356552104,1.250511742,-1,91.77,VMC   ,10/23/2018 13:36,10/23/2018 13:58,91.28
